vehicle_id,avl_timestamp,start_date,route_id,trip_id,stop_id,current_status,current_stop_seq,latitude,longitude,speed,bearing
5061,2024-11-01 16:52:31-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.308458,-97.74105,11.98,210.1
5061,2024-11-01 16:52:41-05,2024-11-01,803,2811880_13111,4831,STOPPED_AT,12,30.30806,-97.741325,0.09,
5061,2024-11-01 16:53:01-05,2024-11-01,803,2811880_13111,4831,STOPPED_AT,12,30.307663,-97.74157,9.83,209.2
5061,2024-11-01 16:53:11-05,2024-11-01,803,2811880_13111,5349,IN_TRANSIT_TO,13,30.30673,-97.74208,11.62,207
5061,2024-11-01 16:53:26-05,2024-11-01,803,2811880_13111,5349,IN_TRANSIT_TO,13,30.30546,-97.74292,6.71,209
5061,2024-11-01 16:53:36-05,2024-11-01,803,2811880_13111,5349,IN_TRANSIT_TO,13,30.30534,-97.74299,0,
5061,2024-11-01 16:54:01-05,2024-11-01,803,2811880_13111,5349,IN_TRANSIT_TO,13,30.30534,-97.74299,0,
5061,2024-11-01 16:54:11-05,2024-11-01,803,2811880_13111,5349,IN_TRANSIT_TO,13,30.30534,-97.743,0,
5061,2024-11-01 16:54:26-05,2024-11-01,803,2811880_13111,5349,IN_TRANSIT_TO,13,30.304922,-97.7427,10.28,118.8
5061,2024-11-01 16:54:46-05,2024-11-01,803,2811880_13111,5349,STOPPED_AT,13,30.304426,-97.74161,0.04,
5061,2024-11-01 16:55:01-05,2024-11-01,803,2811880_13111,5349,STOPPED_AT,13,30.30431,-97.74132,8.05,118
5061,2024-11-01 16:55:11-05,2024-11-01,803,2811880_13111,5357,IN_TRANSIT_TO,14,30.30387,-97.74034,11.62,119
5061,2024-11-01 16:55:26-05,2024-11-01,803,2811880_13111,5357,IN_TRANSIT_TO,14,30.303118,-97.73881,11.58,127.6
5061,2024-11-01 16:55:41-05,2024-11-01,803,2811880_13111,5357,IN_TRANSIT_TO,14,30.30229,-97.73848,10.28,209
5061,2024-11-01 16:55:56-05,2024-11-01,803,2811880_13111,5357,IN_TRANSIT_TO,14,30.30076,-97.73945,12.96,210
5061,2024-11-01 16:56:11-05,2024-11-01,803,2811880_13111,5357,IN_TRANSIT_TO,14,30.299267,-97.740395,13.1,208.4
5061,2024-11-01 16:56:31-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.29752,-97.7415,11.18,209
5061,2024-11-01 16:56:46-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.296911,-97.74189,0.04,
5061,2024-11-01 16:57:01-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.296911,-97.74189,0,
5061,2024-11-01 16:57:11-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.29691,-97.74189,0.45,
5061,2024-11-01 16:57:31-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.296385,-97.74222,2.41,209.4
5061,2024-11-01 16:57:46-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.2958,-97.74258,6.26,210
5061,2024-11-01 16:57:56-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.295229,-97.74283,6.53,167.8
5061,2024-11-01 16:58:11-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.294172,-97.742256,10.15,155.4
5061,2024-11-01 16:58:31-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.29255,-97.74142,6.71,156
5061,2024-11-01 16:58:41-05,2024-11-01,803,2811880_13111,5863,IN_TRANSIT_TO,15,30.29204,-97.74123,6.71,178
5061,2024-11-01 16:58:56-05,2024-11-01,803,2811880_13111,5863,STOPPED_AT,15,30.291079,-97.741325,4.29,185.8
5061,2024-11-01 16:59:11-05,2024-11-01,803,2811880_13111,5863,STOPPED_AT,15,30.291037,-97.74133,0,
5061,2024-11-01 16:59:26-05,2024-11-01,803,2811880_13111,5863,STOPPED_AT,15,30.29097,-97.74135,1.34,
5061,2024-11-01 16:59:41-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.29059,-97.74138,1.79,185
5061,2024-11-01 16:59:56-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.29056,-97.74138,0,
5061,2024-11-01 17:00:11-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.29056,-97.74138,0,
5061,2024-11-01 17:00:31-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.290052,-97.741425,6.26,185.8
5061,2024-11-01 17:00:46-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.28942,-97.74147,1.34,
5061,2024-11-01 17:01:01-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.289154,-97.74147,0.63,
5061,2024-11-01 17:01:11-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.289026,-97.741455,3.04,188.4
5061,2024-11-01 17:01:26-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.288809,-97.741455,7.42,184.6
5061,2024-11-01 17:01:46-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.28786,-97.7416,0,
5061,2024-11-01 17:02:06-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.287855,-97.7416,0,
5061,2024-11-01 17:02:16-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.287855,-97.7416,0,
5061,2024-11-01 17:02:46-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.28784,-97.741615,2.1,182.1
5061,2024-11-01 17:03:01-05,2024-11-01,803,2811880_13111,497,IN_TRANSIT_TO,16,30.286608,-97.74169,10.86,185.3
5061,2024-11-01 17:03:16-05,2024-11-01,803,2811880_13111,497,STOPPED_AT,16,30.28616,-97.74173,0,
5061,2024-11-01 17:03:31-05,2024-11-01,803,2811880_13111,497,STOPPED_AT,16,30.286163,-97.74173,0,
5061,2024-11-01 17:03:41-05,2024-11-01,803,2811880_13111,497,STOPPED_AT,16,30.28598,-97.74175,6.71,185
5061,2024-11-01 17:04:01-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.285212,-97.74183,0,
5061,2024-11-01 17:04:16-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.285212,-97.74183,0,
5061,2024-11-01 17:04:31-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.285196,-97.74183,2.1,186.8
5061,2024-11-01 17:04:41-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28462,-97.74189,7.6,184
5061,2024-11-01 17:05:01-05,2024-11-01,803,2811880_13111,5866,IN_TRANSIT_TO,17,30.28289,-97.74204,12.07,185
